subscription_id,opportunity_id,account,product,sales_agent,start_date,renewal_date,starting_arr,renewal_outcome,renewal_arr
SUB-01004,SGV1FR3O,Cheers,GTX Basic,Kami Bicknell,2017-06-23,2018-06-23,568.0,Renewed Flat,568.0
SUB-01005,TJ6U9HZ3,Singletechno,GTX Basic,Kary Hendrixson,2017-06-24,2018-06-24,601.0,Renewed Flat,601.0
SUB-01006,JYE2QFGE,Genco Pura Olive Oil Company,GTX Plus Pro,Niesha Huffines,2017-05-06,2018-05-06,5616.0,Renewed Flat,5616.0
SUB-01007,QSBKLWSW,Opentech,GTX Basic,Violet Mclelland,2017-06-29,2018-06-28,542.0,Churned,0.0
SUB-01008,0GTJE2VQ,Gekko & Co,GTX Basic,Wilburn Farren,2017-06-14,2018-06-14,497.0,Renewed Flat,497.0
SUB-01009,H91G4MYP,J-Texon,GTXPro,Zane Levy,2017-05-22,2018-05-22,5443.0,Expansion,7324.56
SUB-01010,DDBH2FPP,Rangreen,GTX Plus Basic,Anna Snelling,2017-06-16,2018-06-16,1037.0,Expansion,1214.2
SUB-01011,N8F2PFQP,Betasoloin,GTX Plus Basic,Boris Faz,2017-04-03,2018-04-03,992.0,Renewed Flat,992.0
SUB-01012,WELHHO3U,Stanredtax,GTX Plus Basic,Cecily Lampkin,2017-03-30,2018-03-28,966.0,Renewed Flat,966.0
SUB-01013,M1L0IWB6,Ron-tech,MG Advanced,Jonathan Berthelot,2017-05-11,2018-05-11,3232.0,Renewed Flat,3232.0
SUB-01014,I2U6MKUT,Ganjaflex,GTX Basic,Reed Clapper,2017-05-29,2018-05-28,548.0,Expansion,710.57
SUB-01015,ECOU1XXZ,Ron-tech,MG Special,Anna Snelling,2017-05-30,2018-05-28,52.0,Renewed Flat,52.0
SUB-01016,IJ4GXGCU,Isdom,GTXPro,Darcel Schlecht,2017-03-30,2018-03-28,5109.0,Expansion,6377.23
SUB-01017,U0G8KIPB,Codehow,MG Special,Gladys Colclough,2017-06-21,2018-06-21,49.0,Expansion,65.07
SUB-01018,TGW7OYMD,Kan-code,GTX Basic,Kami Bicknell,2017-06-25,2018-06-25,447.0,Renewed Flat,447.0
SUB-01019,XJ9RQU4K,Isdom,MG Advanced,Lajuana Vencill,2017-06-14,2018-06-14,3430.0,Churned,0.0
SUB-01020,TJXY9DQG,Donquadtech,MG Advanced,Reed Clapper,2017-06-10,2018-06-10,3245.0,Renewed Flat,3245.0
SUB-01021,J712QVSG,Ron-tech,MG Special,Versie Hillebrand,2017-03-26,2018-03-26,61.0,Renewed Flat,61.0
SUB-01022,LCBVIPRA,Golddex,MG Special,Vicki Laflamme,2017-06-29,2018-06-28,60.0,Renewed Flat,60.0
SUB-01023,WNMF0OHM,dambase,GTX Plus Pro,Anna Snelling,2017-04-01,2018-04-01,5060.0,Churned,0.0
SUB-01024,7LNGJB3S,Kan-code,GTX Basic,Cassey Cress,2017-04-01,2018-04-01,585.0,Renewed Flat,585.0
SUB-01025,CRW2CCMB,Nam-zim,GTX Basic,Markita Hansen,2017-06-05,2018-06-05,572.0,Renewed Flat,572.0
SUB-01026,7FER10E1,Golddex,MG Special,Markita Hansen,2017-06-08,2018-06-08,54.0,Renewed Flat,54.0
SUB-01027,SE609QTE,Stanredtax,MG Special,Versie Hillebrand,2017-05-05,2018-05-05,60.0,Renewed Flat,60.0
SUB-01028,CT9XECID,Zumgoity,MG Advanced,Versie Hillebrand,2017-04-01,2018-04-01,3251.0,Renewed Flat,3251.0
SUB-01029,SUO8VZQ8,Lexiqvolax,GTX Plus Pro,Vicki Laflamme,2017-06-14,2018-06-14,5930.0,Renewed Flat,5930.0
SUB-01030,9LX9MAPU,Mathtouch,GTX Plus Basic,Violet Mclelland,2017-04-01,2018-04-01,941.0,Renewed Flat,941.0
SUB-01031,7XEB6TFB,Scottech,MG Special,Anna Snelling,2017-06-06,2018-06-06,56.0,Renewed Flat,56.0
SUB-01032,KV9LW061,Codehow,MG Advanced,Anna Snelling,2017-04-04,2018-04-04,3445.0,Renewed Flat,3445.0
SUB-01033,8RZ1A49O,Bioholding,MG Special,Cecily Lampkin,2017-03-31,2018-03-28,54.0,Renewed Flat,54.0
SUB-01034,V4EKF9RF,Mathtouch,MG Advanced,Corliss Cosme,2017-03-31,2018-03-28,3498.0,Renewed Flat,3498.0
SUB-01035,VJ1EK4A3,Vehement Capital Partners,GTX Basic,Daniell Hammack,2017-04-02,2018-04-02,540.0,Expansion,606.43
SUB-01036,65B8HSTW,Gekko & Co,GTXPro,Daniell Hammack,2017-04-02,2018-04-02,4986.0,Churned,0.0
SUB-01037,8PHJ7N4E,Domzoom,GTX Plus Pro,Darcel Schlecht,2017-05-15,2018-05-15,5214.0,Churned,0.0
SUB-01038,EDAJ0YEW,Isdom,GTXPro,Darcel Schlecht,2017-03-30,2018-03-28,4794.0,Renewed Flat,4794.0
SUB-01039,54JFGNXN,Cancity,GTX Basic,Lajuana Vencill,2017-05-27,2018-05-27,648.0,Renewed Flat,648.0
SUB-01040,WLXPA3LB,Dontechi,MG Advanced,Lajuana Vencill,2017-06-30,2018-06-28,3040.0,Renewed Flat,3040.0
SUB-01041,3WQMBMSN,Treequote,GTX Plus Basic,Marty Freudenburg,2017-06-30,2018-06-28,1185.0,Renewed Flat,1185.0
SUB-01042,XIKWT7HM,Finhigh,MG Special,Marty Freudenburg,2017-03-26,2018-03-26,48.0,Expansion,65.7
SUB-01043,I51MJ7PP,Cheers,GTX Plus Basic,Maureen Marcano,2017-06-30,2018-06-28,1021.0,Renewed Flat,1021.0
SUB-01044,V690FQG4,Scotfind,GTX Plus Basic,Maureen Marcano,2017-05-26,2018-05-26,1264.0,Expansion,1637.58
SUB-01045,JWRSTAU8,Ron-tech,GTX Basic,Moses Frase,2017-06-12,2018-06-12,503.0,Renewed Flat,503.0
SUB-01046,YYAZ4JBY,Ganjaflex,GTXPro,Reed Clapper,2017-04-03,2018-04-03,4440.0,Renewed Flat,4440.0
SUB-01047,4L36DJTM,Rangreen,MG Special,Versie Hillebrand,2017-04-02,2018-04-02,52.0,Renewed Flat,52.0
SUB-01048,J2B3UZXA,Gekko & Co,GTX Basic,Violet Mclelland,2017-03-26,2018-03-26,499.0,Renewed Flat,499.0
SUB-01049,KZKMLY96,Condax,GTX Plus Basic,Zane Levy,2017-03-29,2018-03-28,1159.0,Renewed Flat,1159.0
SUB-01050,H6NJKV4F,Betasoloin,GTX Plus Pro,Boris Faz,2017-05-20,2018-05-20,5479.0,Churned,0.0
SUB-01051,L69Q015M,Zotware,GTXPro,Daniell Hammack,2017-05-19,2018-05-19,4555.0,Renewed Flat,4555.0
SUB-01052,JQ3HJFNA,Initech,GTX Plus Basic,Garret Kinder,2017-03-28,2018-03-28,1026.0,Expansion,1283.9
SUB-01053,XCC1C1GG,Stanredtax,GTX Basic,Gladys Colclough,2017-04-03,2018-04-03,503.0,Renewed Flat,503.0
SUB-01054,WI1HQSIS,Streethex,GTX Plus Basic,Gladys Colclough,2017-06-14,2018-06-14,1144.0,Renewed Flat,1144.0
SUB-01055,LCTI4CFV,Genco Pura Olive Oil Company,MG Special,Gladys Colclough,2017-06-16,2018-06-16,55.0,Renewed Flat,55.0
SUB-01056,8GMDSXYY,Kan-code,MG Advanced,Markita Hansen,2017-04-06,2018-04-06,3181.0,Renewed Flat,3181.0
SUB-01057,QLTDWAEM,Scottech,MG Special,Marty Freudenburg,2017-06-19,2018-06-19,54.0,Renewed Flat,54.0
SUB-01058,UB8M6I5R,Singletechno,GTXPro,Maureen Marcano,2017-06-30,2018-06-28,3959.0,Renewed Flat,3959.0
SUB-01059,EBTJPEEY,Streethex,GTX Basic,Niesha Huffines,2017-05-31,2018-05-28,571.0,Renewed Flat,571.0
SUB-01060,HRV9DSYF,Blackzim,GTX Basic,Vicki Laflamme,2017-04-03,2018-04-03,545.0,Renewed Flat,545.0
SUB-01061,MNC7Q3JJ,Labdrill,GTX Basic,Vicki Laflamme,2017-06-21,2018-06-21,554.0,Renewed Flat,554.0
SUB-01062,E3WWC6FJ,Yearin,MG Special,Violet Mclelland,2017-04-02,2018-04-02,68.0,Renewed Flat,68.0
SUB-01063,QKKZQJ46,Zencorporation,MG Special,Violet Mclelland,2017-06-16,2018-06-16,52.0,Renewed Flat,52.0
SUB-01064,Z72Y3C3C,Dontechi,MG Special,Anna Snelling,2017-04-04,2018-04-04,54.0,Expansion,69.89
SUB-01065,FQPPZ9NQ,Donware,MG Advanced,Cassey Cress,2017-05-25,2018-05-25,3822.0,Renewed Flat,3822.0
SUB-01066,DUHS8KVY,The New York Inquirer,GTX Plus Basic,Daniell Hammack,2017-04-05,2018-04-05,971.0,Renewed Flat,971.0
SUB-01067,M72CT8RN,Donware,GTX Plus Pro,Daniell Hammack,2017-04-05,2018-04-05,6024.0,Renewed Flat,6024.0
SUB-01068,XBFTCRLN,Stanredtax,GTXPro,Darcel Schlecht,2017-04-04,2018-04-04,4820.0,Renewed Flat,4820.0
SUB-01069,72HZ4LDT,Ganjaflex,MG Advanced,Garret Kinder,2017-04-02,2018-04-02,2940.0,Expansion,3813.09
SUB-01070,4X3LNCWH,Doncon,MG Special,Hayden Neloms,2017-04-04,2018-04-04,49.0,Churned,0.0
SUB-01071,F481S8G3,J-Texon,GTX Basic,Kami Bicknell,2017-05-22,2018-05-22,545.0,Churned,0.0
SUB-01072,677XNEFB,Y-corporation,MG Special,Markita Hansen,2017-06-18,2018-06-18,58.0,Renewed Flat,58.0
SUB-01073,A3D8MRDX,Dontechi,GTXPro,Niesha Huffines,2017-05-12,2018-05-12,4280.0,Renewed Flat,4280.0
SUB-01074,YE6R6I1K,Umbrella Corporation,MG Advanced,Reed Clapper,2017-05-29,2018-05-28,2880.0,Renewed Flat,2880.0
SUB-01075,JXUXBANJ,Y-corporation,GTK 500,Rosalina Dieter,2017-04-05,2018-04-05,25288.0,Renewed Flat,25288.0
SUB-01076,GOIVV4OG,Zumgoity,MG Advanced,Cecily Lampkin,2017-05-29,2018-05-28,3267.0,Contraction,2644.78
SUB-01077,CJOU1RYX,Betasoloin,GTX Plus Pro,Daniell Hammack,2017-06-09,2018-06-09,5182.0,Renewed Flat,5182.0
SUB-01078,2QQD7411,Y-corporation,GTX Basic,James Ascencio,2017-05-25,2018-05-25,540.0,Renewed Flat,540.0
SUB-01079,XR57MBVC,Finjob,MG Advanced,James Ascencio,2017-05-01,2018-05-01,3492.0,Churned,0.0
SUB-01080,8BY9YRL9,dambase,GTX Plus Pro,Jonathan Berthelot,2017-06-26,2018-06-26,5991.0,Renewed Flat,5991.0
SUB-01081,CVPH0J04,Sunnamplex,GTXPro,Markita Hansen,2017-06-26,2018-06-26,4968.0,Renewed Flat,4968.0
SUB-01082,H8CLNRM2,Konex,GTXPro,Maureen Marcano,2017-05-26,2018-05-26,5006.0,Expansion,6727.84
SUB-01083,B85LVFR1,Mathtouch,GTXPro,Reed Clapper,2017-04-05,2018-04-05,5363.0,Renewed Flat,5363.0
SUB-01084,U8XA7JCO,dambase,MG Special,Versie Hillebrand,2017-06-28,2018-06-28,49.0,Expansion,64.76
SUB-01085,AV4ZPXE3,Doncon,MG Advanced,Zane Levy,2017-04-03,2018-04-03,4253.0,Renewed Flat,4253.0
SUB-01086,RO6QLRCX,Plussunin,GTX Basic,Cassey Cress,2017-05-30,2018-05-28,422.0,Renewed Flat,422.0
SUB-01087,SKTAI2GS,Codehow,GTX Plus Basic,Cecily Lampkin,2017-04-08,2018-04-08,1056.0,Renewed Flat,1056.0
SUB-01088,3O7PIS8O,Warephase,MG Advanced,Darcel Schlecht,2017-04-09,2018-04-09,3665.0,Renewed Flat,3665.0
SUB-01089,FAV4HHP4,Donquadtech,GTXPro,Donn Cantrell,2017-06-03,2018-06-03,4329.0,Renewed Flat,4329.0
SUB-01090,C334XDK8,Goodsilron,MG Special,Hayden Neloms,2017-04-08,2018-04-08,58.0,Renewed Flat,58.0
SUB-01091,R707GGNA,Y-corporation,GTX Plus Pro,James Ascencio,2017-06-26,2018-06-26,7356.0,Renewed Flat,7356.0
SUB-01092,EP81D4IN,Fasehatice,GTXPro,James Ascencio,2017-06-25,2018-06-25,4066.0,Renewed Flat,4066.0
SUB-01093,UWZ7DFKY,Condax,MG Special,Lajuana Vencill,2017-06-06,2018-06-06,55.0,Churned,0.0
SUB-01094,7SH51ME1,Zoomit,MG Advanced,Markita Hansen,2017-06-27,2018-06-27,3738.0,Renewed Flat,3738.0
SUB-01095,C2WEF4XH,Y-corporation,GTX Plus Basic,Maureen Marcano,2017-05-15,2018-05-15,888.0,Renewed Flat,888.0
SUB-01096,5G645WYV,Bioholding,GTX Plus Pro,Moses Frase,2017-04-07,2018-04-07,5447.0,Renewed Flat,5447.0
SUB-01097,5M3Z5DS4,Globex Corporation,GTX Plus Pro,Niesha Huffines,2017-04-05,2018-04-05,5972.0,Renewed Flat,5972.0
SUB-01098,CR20TBUT,Cheers,GTXPro,Rosalina Dieter,2017-04-02,2018-04-02,4855.0,Expansion,5487.81
SUB-01099,M5E8U8HP,Xx-zobam,MG Advanced,Rosie Papadopoulos,2017-05-29,2018-05-28,3395.0,Expansion,4585.07
SUB-01100,9S7VQ79A,Goodsilron,GTX Plus Basic,Zane Levy,2017-03-30,2018-03-28,1084.0,Churned,0.0
SUB-01101,1MQFYGEE,Inity,MG Advanced,Cecily Lampkin,2017-06-03,2018-06-03,3670.0,Renewed Flat,3670.0
SUB-01102,DLZYL69K,Gekko & Co,GTX Plus Pro,Daniell Hammack,2017-06-02,2018-06-02,5304.0,Renewed Flat,5304.0
SUB-01103,FRIVBOOA,Conecom,GTXPro,Darcel Schlecht,2017-06-16,2018-06-16,3844.0,Expansion,4379.53
SUB-01104,7ASDRLM5,Acme Corporation,GTX Basic,Donn Cantrell,2017-05-11,2018-05-11,549.0,Renewed Flat,549.0
SUB-01105,CCVCBR83,Hottechi,GTX Basic,Jonathan Berthelot,2017-04-05,2018-04-05,553.0,Renewed Flat,553.0
SUB-01106,ASL3FJZP,Faxquote,MG Advanced,Kami Bicknell,2017-04-07,2018-04-07,3523.0,Expansion,4690.27
SUB-01107,8IJOC37Z,Hottechi,GTX Basic,Kary Hendrixson,2017-06-28,2018-06-28,424.0,Expansion,487.46
SUB-01108,28BIO7F9,Konmatfix,GTX Basic,Marty Freudenburg,2017-06-02,2018-06-02,490.0,Renewed Flat,490.0
SUB-01109,9ZDFLOKA,Green-Plus,MG Special,Maureen Marcano,2017-04-07,2018-04-07,48.0,Renewed Flat,48.0
SUB-01110,8FXUNDUS,Hottechi,MG Advanced,Moses Frase,2017-05-26,2018-05-26,3982.0,Renewed Flat,3982.0
SUB-01111,181X64EU,Goodsilron,GTX Plus Basic,Vicki Laflamme,2017-04-09,2018-04-09,1176.0,Renewed Flat,1176.0
SUB-01112,5RUF6451,Kinnamplus,GTX Basic,Wilburn Farren,2017-04-04,2018-04-04,589.0,Renewed Flat,589.0
SUB-01113,DF19VWL4,The New York Inquirer,GTXPro,Cassey Cress,2017-04-06,2018-04-06,4276.0,Renewed Flat,4276.0
SUB-01114,ZIZXHX09,Silis,MG Advanced,Cassey Cress,2017-04-07,2018-04-07,3390.0,Expansion,4185.56
SUB-01115,JPJ3A9T8,Dontechi,GTX Basic,Cecily Lampkin,2017-05-19,2018-05-19,541.0,Renewed Flat,541.0
SUB-01116,1A86ZD0B,Ganjaflex,GTX Plus Pro,Corliss Cosme,2017-06-26,2018-06-26,5189.0,Renewed Flat,5189.0
SUB-01117,OFQCCQ6I,Xx-zobam,GTX Plus Pro,Daniell Hammack,2017-06-23,2018-06-23,6920.0,Expansion,8585.68
SUB-01118,HMKFBTYR,Bioholding,GTX Basic,Darcel Schlecht,2017-06-20,2018-06-20,600.0,Expansion,726.21
SUB-01119,OUR875IK,Xx-zobam,GTX Basic,Donn Cantrell,2017-04-06,2018-04-06,564.0,Churned,0.0
SUB-01120,1OUHMFJV,Zathunicon,GTX Plus Basic,Garret Kinder,2017-05-31,2018-05-28,1037.0,Contraction,765.83
SUB-01121,GMNQUFQZ,Hottechi,GTX Basic,Kami Bicknell,2017-04-01,2018-04-01,500.0,Renewed Flat,500.0
SUB-01122,YWF7W7H8,Hottechi,GTX Plus Pro,Lajuana Vencill,2017-04-07,2018-04-07,5728.0,Renewed Flat,5728.0
SUB-01123,N55VF08D,Finhigh,MG Special,Moses Frase,2017-05-20,2018-05-20,54.0,Renewed Flat,54.0
SUB-01124,265SZR01,Xx-holding,GTX Basic,Rosalina Dieter,2017-06-19,2018-06-19,501.0,Contraction,423.38
SUB-01125,NKO2JRRS,Umbrella Corporation,GTX Plus Pro,Rosie Papadopoulos,2017-04-08,2018-04-08,6155.0,Expansion,7026.05
SUB-01126,WW3NDCO2,Zathunicon,GTX Plus Pro,Rosie Papadopoulos,2017-04-08,2018-04-08,4668.0,Renewed Flat,4668.0
SUB-01127,DGPI60HG,Zumgoity,GTX Plus Pro,Versie Hillebrand,2017-06-09,2018-06-09,5017.0,Renewed Flat,5017.0
SUB-01128,06DUY829,Ron-tech,MG Special,Versie Hillebrand,2017-04-08,2018-04-08,59.0,Churned,0.0
SUB-01129,PLM5WEY4,Plexzap,MG Advanced,Vicki Laflamme,2017-04-06,2018-04-06,3316.0,Renewed Flat,3316.0
SUB-01130,EWQVZB85,Plexzap,GTX Plus Pro,Zane Levy,2017-04-10,2018-04-10,6227.0,Renewed Flat,6227.0
SUB-01131,99AAJPQN,Condax,MG Special,Anna Snelling,2017-06-15,2018-06-15,58.0,Expansion,78.61
SUB-01132,JW2FHT1G,dambase,MG Advanced,Anna Snelling,2017-04-08,2018-04-08,3626.0,Renewed Flat,3626.0
SUB-01133,08KE6ZQN,Vehement Capital Partners,MG Advanced,Boris Faz,2017-04-01,2018-04-01,2819.0,Expansion,3331.6
SUB-01134,OZDJFUHH,Fasehatice,GTX Plus Basic,Hayden Neloms,2017-04-09,2018-04-09,901.0,Churned,0.0
SUB-01135,BUPUP2TV,Doncon,MG Advanced,Hayden Neloms,2017-06-04,2018-06-04,3438.0,Renewed Flat,3438.0
SUB-01136,HTQO5XIW,Faxquote,GTX Basic,James Ascencio,2017-04-08,2018-04-08,589.0,Renewed Flat,589.0
SUB-01137,W7F056RK,Sunnamplex,GTXPro,Kami Bicknell,2017-04-01,2018-04-01,5073.0,Churned,0.0
SUB-01138,YAKIMBKC,Konex,GTX Basic,Kary Hendrixson,2017-04-02,2018-04-02,609.0,Renewed Flat,609.0
SUB-01139,FHU2WQ2K,Goodsilron,MG Special,Kary Hendrixson,2017-04-01,2018-04-01,55.0,Renewed Flat,55.0
SUB-01140,0XIPT9AX,Condax,GTX Plus Pro,Maureen Marcano,2017-04-10,2018-04-10,5637.0,Renewed Flat,5637.0
SUB-01141,UURLD9W8,Plexzap,GTX Plus Pro,Maureen Marcano,2017-04-11,2018-04-11,5793.0,Renewed Flat,5793.0
SUB-01142,6YEF304L,Hottechi,GTX Basic,Rosalina Dieter,2017-04-07,2018-04-07,520.0,Renewed Flat,520.0
SUB-01143,6AALZVSE,Finjob,MG Advanced,Rosalina Dieter,2017-04-02,2018-04-02,4080.0,Renewed Flat,4080.0
SUB-01144,JF9CTPPZ,Inity,GTX Basic,Versie Hillebrand,2017-06-30,2018-06-28,526.0,Renewed Flat,526.0
SUB-01145,LAH7932Y,Scottech,MG Special,Versie Hillebrand,2017-05-17,2018-05-17,57.0,Contraction,40.61
SUB-01146,ZT6XPQR0,Y-corporation,MG Special,Vicki Laflamme,2017-06-28,2018-06-28,54.0,Renewed Flat,54.0
SUB-01147,MUHI7FIM,Sunnamplex,MG Advanced,Vicki Laflamme,2017-04-12,2018-04-12,3367.0,Churned,0.0
SUB-01148,1WSLRC69,Dalttechnology,GTX Basic,Zane Levy,2017-04-06,2018-04-06,430.0,Expansion,556.84
SUB-01149,ZZJ4I52J,Hottechi,GTX Basic,Anna Snelling,2017-05-05,2018-05-05,518.0,Expansion,591.18
SUB-01150,T4NRIY5R,Bioholding,GTX Plus Pro,Darcel Schlecht,2017-04-08,2018-04-08,5798.0,Renewed Flat,5798.0
SUB-01151,5PA21ZHE,Betatech,GTXPro,Darcel Schlecht,2017-04-10,2018-04-10,4685.0,Expansion,6131.83
SUB-01152,MCR8YCCY,Genco Pura Olive Oil Company,MG Advanced,Darcel Schlecht,2017-06-17,2018-06-17,3228.0,Renewed Flat,3228.0
SUB-01153,8INCUUGJ,Plexzap,GTX Basic,Elease Gluck,2017-06-22,2018-06-22,452.0,Expansion,558.03
SUB-01154,JFB4WY8C,Dontechi,GTX Basic,Jonathan Berthelot,2017-04-08,2018-04-08,565.0,Renewed Flat,565.0
SUB-01155,BP7JRV1O,Warephase,GTX Plus Basic,Jonathan Berthelot,2017-06-05,2018-06-05,1184.0,Renewed Flat,1184.0
SUB-01156,OREPAY0O,Hatfan,GTX Plus Basic,Kami Bicknell,2017-06-22,2018-06-22,1150.0,Renewed Flat,1150.0
SUB-01157,XBSZ29VJ,Singletechno,GTX Plus Basic,Kary Hendrixson,2017-05-24,2018-05-24,1110.0,Expansion,1403.75
SUB-01158,VZS17M7X,J-Texon,MG Advanced,Markita Hansen,2017-04-06,2018-04-06,3817.0,Expansion,4803.05
SUB-01159,26XU4887,Hottechi,GTX Basic,Niesha Huffines,2017-04-10,2018-04-10,531.0,Renewed Flat,531.0
SUB-01160,LGTIXQ46,Blackzim,MG Special,Rosalina Dieter,2017-04-07,2018-04-07,51.0,Renewed Flat,51.0
SUB-01161,KJBYGG1S,Mathtouch,GTXPro,Rosie Papadopoulos,2017-05-12,2018-05-12,5106.0,Renewed Flat,5106.0
SUB-01162,B6UWHOD4,Stanredtax,MG Special,Versie Hillebrand,2017-04-02,2018-04-02,60.0,Renewed Flat,60.0
SUB-01163,RH805ELL,Hatfan,GTXPro,Zane Levy,2017-06-29,2018-06-28,5079.0,Renewed Flat,5079.0
SUB-01164,7RI58VF7,Streethex,GTX Basic,Anna Snelling,2017-06-20,2018-06-20,460.0,Expansion,569.08
SUB-01165,H00Y9555,Domzoom,MG Advanced,Cecily Lampkin,2017-04-10,2018-04-10,3343.0,Renewed Flat,3343.0
SUB-01166,RJYMI03Q,Xx-zobam,GTX Plus Pro,Corliss Cosme,2017-05-28,2018-05-28,5125.0,Churned,0.0
SUB-01167,5PJJCTJ9,Bioholding,MG Advanced,Darcel Schlecht,2017-04-11,2018-04-11,3263.0,Renewed Flat,3263.0
SUB-01168,J60KKQ4B,Fasehatice,GTX Plus Basic,Elease Gluck,2017-04-08,2018-04-08,976.0,Renewed Flat,976.0
SUB-01169,X2QRD0DC,Plussunin,GTXPro,Garret Kinder,2017-04-09,2018-04-09,4746.0,Renewed Flat,4746.0
SUB-01170,6RQCLF28,Codehow,GTX Basic,Gladys Colclough,2017-04-11,2018-04-11,507.0,Renewed Flat,507.0
SUB-01171,HO6M5P37,Fasehatice,GTXPro,James Ascencio,2017-04-09,2018-04-09,5693.0,Renewed Flat,5693.0
SUB-01172,OV08QE7X,Cheers,GTX Basic,Kary Hendrixson,2017-04-10,2018-04-10,488.0,Renewed Flat,488.0
SUB-01173,WJLJIWYS,Rantouch,GTX Basic,Kary Hendrixson,2017-05-20,2018-05-20,605.0,Renewed Flat,605.0
SUB-01174,GJQXUDI3,Funholding,GTX Plus Basic,Marty Freudenburg,2017-04-11,2018-04-11,949.0,Renewed Flat,949.0
SUB-01175,OOGOZGGV,Faxquote,GTX Plus Basic,Maureen Marcano,2017-04-04,2018-04-04,882.0,Renewed Flat,882.0
SUB-01176,C9XJ9KHD,Goodsilron,GTX Plus Basic,Maureen Marcano,2017-06-22,2018-06-22,1096.0,Renewed Flat,1096.0
SUB-01177,AKT5EF0X,Donware,GTX Basic,Reed Clapper,2017-08-04,2018-08-04,572.0,Renewed Flat,572.0
SUB-01178,V7YVW4U0,Kinnamplus,GTXPro,Rosie Papadopoulos,2017-04-12,2018-04-12,3731.0,Contraction,2314.35
SUB-01179,QWLH0WD8,Hottechi,GTX Plus Basic,Zane Levy,2017-06-13,2018-06-13,1214.0,Renewed Flat,1214.0
SUB-01180,JZTX4MXK,Sunnamplex,GTXPro,Zane Levy,2017-04-03,2018-04-03,4444.0,Renewed Flat,4444.0
SUB-01181,4AHNCJ2Y,Rangreen,GTX Basic,Anna Snelling,2017-06-27,2018-06-27,524.0,Contraction,401.51
SUB-01182,JK75NQBD,Bubba Gump,GTX Plus Basic,Cassey Cress,2017-05-20,2018-05-20,997.0,Renewed Flat,997.0
SUB-01183,U1BDEL90,Betasoloin,MG Advanced,Corliss Cosme,2017-04-10,2018-04-10,2794.0,Renewed Flat,2794.0
SUB-01184,A9C9YCSN,Rangreen,MG Special,Darcel Schlecht,2017-04-09,2018-04-09,53.0,Renewed Flat,53.0
SUB-01185,524GC3WL,Globex Corporation,MG Advanced,Darcel Schlecht,2017-04-13,2018-04-13,3141.0,Contraction,2123.61
SUB-01186,FH4VP5CL,Bioplex,GTX Plus Basic,Donn Cantrell,2017-06-26,2018-06-26,1109.0,Renewed Flat,1109.0
SUB-01187,K9MMOXUC,Iselectrics,GTX Plus Pro,Donn Cantrell,2017-04-14,2018-04-14,5691.0,Expansion,6848.78
SUB-01188,LV5SEMZQ,Nam-zim,MG Special,Elease Gluck,2017-04-07,2018-04-07,52.0,Expansion,67.0
SUB-01189,JXS3KFKM,Betatech,GTX Basic,Gladys Colclough,2017-04-05,2018-04-05,532.0,Expansion,702.54
SUB-01190,QODSAVWU,Isdom,GTXPro,Gladys Colclough,2017-04-04,2018-04-04,5615.0,Renewed Flat,5615.0
SUB-01191,YTL8VNGT,J-Texon,GTX Basic,Kami Bicknell,2017-04-12,2018-04-12,565.0,Renewed Flat,565.0
SUB-01192,5UE0TE1R,Yearin,GTXPro,Reed Clapper,2017-04-14,2018-04-14,3991.0,Renewed Flat,3991.0
SUB-01193,RFNRVNXJ,Kinnamplus,GTXPro,Rosie Papadopoulos,2017-05-20,2018-05-20,5763.0,Expansion,6642.01
SUB-01194,VNCFE4LQ,J-Texon,GTX Basic,Vicki Laflamme,2017-04-15,2018-04-15,456.0,Expansion,565.16
SUB-01195,VIV0OXU6,Domzoom,GTX Basic,Anna Snelling,2017-04-11,2018-04-11,582.0,Renewed Flat,582.0
SUB-01196,KVF0HK8S,Domzoom,MG Special,Anna Snelling,2017-04-12,2018-04-12,59.0,Renewed Flat,59.0
SUB-01197,JLT2LLR3,Donquadtech,MG Advanced,Boris Faz,2017-04-09,2018-04-09,3259.0,Expansion,3646.59
SUB-01198,Z50GQV8I,Vehement Capital Partners,GTX Basic,Corliss Cosme,2017-04-11,2018-04-11,593.0,Expansion,733.72
SUB-01199,O2CPAAF0,Plussunin,GTXPro,Corliss Cosme,2017-06-26,2018-06-26,5197.0,Renewed Flat,5197.0
SUB-01200,Y9XOOWHS,Finhigh,MG Advanced,Darcel Schlecht,2017-06-18,2018-06-18,3031.0,Renewed Flat,3031.0
SUB-01201,EFO8XWXE,Zencorporation,GTXPro,Donn Cantrell,2017-05-25,2018-05-25,5244.0,Renewed Flat,5244.0
SUB-01202,HYCELUAD,Ontomedia,GTX Plus Pro,Garret Kinder,2017-06-20,2018-06-20,5946.0,Renewed Flat,5946.0
SUB-01203,LUT9KYJA,Singletechno,GTXPro,James Ascencio,2017-06-06,2018-06-06,4335.0,Churned,0.0
SUB-01204,ILYP3YGW,Konmatfix,GTXPro,Jonathan Berthelot,2017-04-06,2018-04-06,5063.0,Renewed Flat,5063.0
SUB-01205,0XC4DR3F,Streethex,GTXPro,Jonathan Berthelot,2017-04-10,2018-04-10,5032.0,Contraction,3838.96
SUB-01206,3ZM8BJQO,Labdrill,GTXPro,Kami Bicknell,2017-05-31,2018-05-28,4398.0,Renewed Flat,4398.0
